 ************************** Initing args for:  DEEP_RANGE_v0   **************************
Iters 190600 | Evals 794689 | RangeLoss 1.712756633758545 | ActionLoss 0.008949531242251396 | TotalLoss 1.7213400602340698
Iters 190800 | Evals 795534 | RangeLoss 1.7127819061279297 | ActionLoss 0.00894417054951191 | TotalLoss 1.721360445022583
Iters 191000 | Evals 796359 | RangeLoss 1.712794542312622 | ActionLoss 0.008937257342040539 | TotalLoss 1.7213654518127441
Iters 191200 | Evals 797199 | RangeLoss 1.712814211845398 | ActionLoss 0.008930118754506111 | TotalLoss 1.7213780879974365
Iters 191400 | Evals 798057 | RangeLoss 1.712810754776001 | ActionLoss 0.008922700770199299 | TotalLoss 1.7213664054870605
Iters 191600 | Evals 798881 | RangeLoss 1.7128015756607056 | ActionLoss 0.008917397819459438 | TotalLoss 1.721350073814392
Iters 191800 | Evals 799723 | RangeLoss 1.7127991914749146 | ActionLoss 0.008912257850170135 | TotalLoss 1.7213431596755981
Iters 192000 | Evals 800575 | RangeLoss 1.712799072265625 | ActionLoss 0.008904627524316311 | TotalLoss 1.721335768699646
Iters 192200 | Evals 801407 | RangeLoss 1.7128087282180786 | ActionLoss 0.00889712106436491 | TotalLoss 1.7213393449783325
Iters 192400 | Evals 802214 | RangeLoss 1.7128008604049683 | ActionLoss 0.008891473524272442 | TotalLoss 1.721329689025879
Iters 192600 | Evals 803036 | RangeLoss 1.7127972841262817 | ActionLoss 0.008886290714144707 | TotalLoss 1.7213239669799805
Iters 192800 | Evals 803886 | RangeLoss 1.712815523147583 | ActionLoss 0.008878701366484165 | TotalLoss 1.7213340997695923
Iters 193000 | Evals 804701 | RangeLoss 1.7128366231918335 | ActionLoss 0.008871653117239475 | TotalLoss 1.7213488817214966
Iters 193200 | Evals 805543 | RangeLoss 1.7128565311431885 | ActionLoss 0.008864063769578934 | TotalLoss 1.7213612794876099
Iters 193400 | Evals 806383 | RangeLoss 1.7128770351409912 | ActionLoss 0.008856750093400478 | TotalLoss 1.721373438835144
Iters 193600 | Evals 807229 | RangeLoss 1.712881326675415 | ActionLoss 0.008850136771798134 | TotalLoss 1.721371054649353
Iters 193800 | Evals 808058 | RangeLoss 1.712904453277588 | ActionLoss 0.008843472227454185 | TotalLoss 1.7213869094848633
Iters 194000 | Evals 808885 | RangeLoss 1.7129055261611938 | ActionLoss 0.008835692889988422 | TotalLoss 1.721380352973938
Iters 194200 | Evals 809699 | RangeLoss 1.712909460067749 | ActionLoss 0.008828433230519295 | TotalLoss 1.7213776111602783
Iters 194400 | Evals 810528 | RangeLoss 1.7129133939743042 | ActionLoss 0.008821493946015835 | TotalLoss 1.7213748693466187
Iters 194600 | Evals 811381 | RangeLoss 1.712916612625122 | ActionLoss 0.008814389817416668 | TotalLoss 1.721371054649353
Iters 194800 | Evals 812203 | RangeLoss 1.712937355041504 | ActionLoss 0.008807465434074402 | TotalLoss 1.7213842868804932
Iters 195000 | Evals 813023 | RangeLoss 1.712956190109253 | ActionLoss 0.008800779469311237 | TotalLoss 1.721395492553711
Iters 195200 | Evals 813872 | RangeLoss 1.7129606008529663 | ActionLoss 0.008793395012617111 | TotalLoss 1.721392035484314
Iters 195400 | Evals 814678 | RangeLoss 1.7129701375961304 | ActionLoss 0.008787231519818306 | TotalLoss 1.7213951349258423
Iters 195600 | Evals 815523 | RangeLoss 1.7129793167114258 | ActionLoss 0.008780132047832012 | TotalLoss 1.7213969230651855
Iters 195800 | Evals 816386 | RangeLoss 1.7129902839660645 | ActionLoss 0.0087728938087821 | TotalLoss 1.7213996648788452
Iters 196000 | Evals 817222 | RangeLoss 1.7129878997802734 | ActionLoss 0.00876558292657137 | TotalLoss 1.7213900089263916
Iters 196200 | Evals 818042 | RangeLoss 1.7130005359649658 | ActionLoss 0.008758141659200191 | TotalLoss 1.7213959693908691
Iters 196400 | Evals 818918 | RangeLoss 1.7130075693130493 | ActionLoss 0.008751019835472107 | TotalLoss 1.7213950157165527
Iters 196600 | Evals 819749 | RangeLoss 1.7129993438720703 | ActionLoss 0.00874378066509962 | TotalLoss 1.7213791608810425
Iters 196800 | Evals 820583 | RangeLoss 1.7129998207092285 | ActionLoss 0.008736100979149342 | TotalLoss 1.721372365951538
Iters 197000 | Evals 821430 | RangeLoss 1.7130006551742554 | ActionLoss 0.008729626424610615 | TotalLoss 1.7213664054870605
Iters 197200 | Evals 822269 | RangeLoss 1.7130215167999268 | ActionLoss 0.008722725324332714 | TotalLoss 1.7213791608810425
Iters 197400 | Evals 823122 | RangeLoss 1.7130422592163086 | ActionLoss 0.008715727366507053 | TotalLoss 1.7213928699493408
Iters 197600 | Evals 823945 | RangeLoss 1.7130388021469116 | ActionLoss 0.008708227425813675 | TotalLoss 1.7213815450668335
Iters 197800 | Evals 824785 | RangeLoss 1.713043212890625 | ActionLoss 0.008701601065695286 | TotalLoss 1.7213784456253052
Iters 198000 | Evals 825615 | RangeLoss 1.7130439281463623 | ActionLoss 0.008694637566804886 | TotalLoss 1.7213729619979858
Iters 198200 | Evals 826454 | RangeLoss 1.7130333185195923 | ActionLoss 0.00868699885904789 | TotalLoss 1.7213544845581055
Iters 198400 | Evals 827279 | RangeLoss 1.713045358657837 | ActionLoss 0.00867974478751421 | TotalLoss 1.721359133720398
Iters 198600 | Evals 828110 | RangeLoss 1.7130430936813354 | ActionLoss 0.008673210628330708 | TotalLoss 1.7213497161865234
Iters 198800 | Evals 828933 | RangeLoss 1.7130587100982666 | ActionLoss 0.00866631232202053 | TotalLoss 1.7213577032089233
Iters 199000 | Evals 829790 | RangeLoss 1.7130701541900635 | ActionLoss 0.008659669198095798 | TotalLoss 1.721361756324768
Iters 199200 | Evals 830641 | RangeLoss 1.713066577911377 | ActionLoss 0.008653451688587666 | TotalLoss 1.7213521003723145
Iters 199400 | Evals 831486 | RangeLoss 1.7130709886550903 | ActionLoss 0.008646112866699696 | TotalLoss 1.721348762512207
Iters 199600 | Evals 832305 | RangeLoss 1.7130811214447021 | ActionLoss 0.008639758452773094 | TotalLoss 1.721351146697998
Iters 199800 | Evals 833130 | RangeLoss 1.7130823135375977 | ActionLoss 0.008633461780846119 | TotalLoss 1.7213459014892578
Iters 200000 | Evals 833959 | RangeLoss 1.713095784187317 | ActionLoss 0.008626485243439674 | TotalLoss 1.7213521003723145
Iters 200200 | Evals 834776 | RangeLoss 1.7130955457687378 | ActionLoss 0.008619246073067188 | TotalLoss 1.7213457822799683
Iters 200400 | Evals 835582 | RangeLoss 1.7130992412567139 | ActionLoss 0.008612951263785362 | TotalLoss 1.72134268283844
Iters 200600 | Evals 836416 | RangeLoss 1.7131084203720093 | ActionLoss 0.008608201518654823 | TotalLoss 1.7213443517684937
Iters 200800 | Evals 837268 | RangeLoss 1.713131308555603 | ActionLoss 0.008602434769272804 | TotalLoss 1.721360445022583
Iters 201000 | Evals 838105 | RangeLoss 1.7131319046020508 | ActionLoss 0.008595403283834457 | TotalLoss 1.7213536500930786
Iters 201200 | Evals 838915 | RangeLoss 1.7131344079971313 | ActionLoss 0.008588782511651516 | TotalLoss 1.721350073814392
Iters 201400 | Evals 839754 | RangeLoss 1.7131414413452148 | ActionLoss 0.00858294777572155 | TotalLoss 1.721352219581604
Iters 201600 | Evals 840560 | RangeLoss 1.7131532430648804 | ActionLoss 0.008577263914048672 | TotalLoss 1.7213599681854248
Iters 201800 | Evals 841391 | RangeLoss 1.713165044784546 | ActionLoss 0.008570646867156029 | TotalLoss 1.72136390209198
Iters 202000 | Evals 842223 | RangeLoss 1.7131595611572266 | ActionLoss 0.008563847281038761 | TotalLoss 1.7213506698608398
Iters 202200 | Evals 843037 | RangeLoss 1.7131640911102295 | ActionLoss 0.008558419533073902 | TotalLoss 1.7213507890701294
Iters 202400 | Evals 843853 | RangeLoss 1.713179588317871 | ActionLoss 0.008552546612918377 | TotalLoss 1.7213592529296875
Iters 202600 | Evals 844714 | RangeLoss 1.7131624221801758 | ActionLoss 0.00854613445699215 | TotalLoss 1.72133469581604
Iters 202800 | Evals 845553 | RangeLoss 1.713152527809143 | ActionLoss 0.008539495058357716 | TotalLoss 1.7213209867477417
Iters 203000 | Evals 846406 | RangeLoss 1.7131520509719849 | ActionLoss 0.008533596992492676 | TotalLoss 1.7213157415390015
Iters 203200 | Evals 847256 | RangeLoss 1.7131530046463013 | ActionLoss 0.008527856320142746 | TotalLoss 1.721313238143921
Iters 203400 | Evals 848092 | RangeLoss 1.7131439447402954 | ActionLoss 0.008522252552211285 | TotalLoss 1.721299648284912
Iters 203600 | Evals 848921 | RangeLoss 1.7131601572036743 | ActionLoss 0.008515438064932823 | TotalLoss 1.7213088274002075
Iters 203800 | Evals 849749 | RangeLoss 1.7131675481796265 | ActionLoss 0.008510226383805275 | TotalLoss 1.721309781074524
Iters 204000 | Evals 850582 | RangeLoss 1.7131755352020264 | ActionLoss 0.008504065684974194 | TotalLoss 1.7213104963302612
Iters 204200 | Evals 851405 | RangeLoss 1.71317458152771 | ActionLoss 0.008497057482600212 | TotalLoss 1.7213033437728882
Iters 204400 | Evals 852225 | RangeLoss 1.7131717205047607 | ActionLoss 0.00849059596657753 | TotalLoss 1.7212942838668823
Iters 204600 | Evals 853048 | RangeLoss 1.713165521621704 | ActionLoss 0.008483805693686008 | TotalLoss 1.7212820053100586
Iters 204800 | Evals 853898 | RangeLoss 1.7131434679031372 | ActionLoss 0.008477265946567059 | TotalLoss 1.7212525606155396
Iters 205000 | Evals 854713 | RangeLoss 1.7131531238555908 | ActionLoss 0.008470730856060982 | TotalLoss 1.7212554216384888
Iters 205200 | Evals 855546 | RangeLoss 1.7131749391555786 | ActionLoss 0.008464342914521694 | TotalLoss 1.7212706804275513
Iters 205400 | Evals 856384 | RangeLoss 1.7131730318069458 | ActionLoss 0.008457962423563004 | TotalLoss 1.7212616205215454
Iters 205600 | Evals 857201 | RangeLoss 1.7131657600402832 | ActionLoss 0.00845105666667223 | TotalLoss 1.7212464809417725
Iters 205800 | Evals 858021 | RangeLoss 1.713183879852295 | ActionLoss 0.008444576524198055 | TotalLoss 1.7212581634521484
Iters 206000 | Evals 858853 | RangeLoss 1.7131879329681396 | ActionLoss 0.00843876414000988 | TotalLoss 1.7212562561035156
Iters 206200 | Evals 859685 | RangeLoss 1.7131985425949097 | ActionLoss 0.008432828821241856 | TotalLoss 1.72126042842865
Iters 206400 | Evals 860503 | RangeLoss 1.7131943702697754 | ActionLoss 0.008426809683442116 | TotalLoss 1.7212510108947754
Iters 206600 | Evals 861311 | RangeLoss 1.713187336921692 | ActionLoss 0.008420534431934357 | TotalLoss 1.7212375402450562
Iters 206800 | Evals 862138 | RangeLoss 1.7131800651550293 | ActionLoss 0.008414000272750854 | TotalLoss 1.7212227582931519
Iters 207000 | Evals 862961 | RangeLoss 1.7131959199905396 | ActionLoss 0.008407550863921642 | TotalLoss 1.7212313413619995
Iters 207200 | Evals 863803 | RangeLoss 1.7131999731063843 | ActionLoss 0.008400815539062023 | TotalLoss 1.7212284803390503
Iters 207400 | Evals 864641 | RangeLoss 1.713207721710205 | ActionLoss 0.008393875323235989 | TotalLoss 1.721228837966919
Iters 207600 | Evals 865462 | RangeLoss 1.7132067680358887 | ActionLoss 0.008388321846723557 | TotalLoss 1.7212228775024414
Iters 207800 | Evals 866310 | RangeLoss 1.7132116556167603 | ActionLoss 0.008381844498217106 | TotalLoss 1.7212212085723877
Iters 208000 | Evals 867166 | RangeLoss 1.7132116556167603 | ActionLoss 0.008375457488000393 | TotalLoss 1.7212152481079102
Iters 208200 | Evals 867993 | RangeLoss 1.7132240533828735 | ActionLoss 0.00836900807917118 | TotalLoss 1.7212234735488892
Iters 208400 | Evals 868830 | RangeLoss 1.713233470916748 | ActionLoss 0.008361933752894402 | TotalLoss 1.7212258577346802
Iters 208600 | Evals 869655 | RangeLoss 1.7132339477539062 | ActionLoss 0.008355597965419292 | TotalLoss 1.7212196588516235
Iters 208800 | Evals 870488 | RangeLoss 1.7132450342178345 | ActionLoss 0.008349830284714699 | TotalLoss 1.7212265729904175
Iters 209000 | Evals 871283 | RangeLoss 1.7132434844970703 | ActionLoss 0.008344611153006554 | TotalLoss 1.7212188243865967
Iters 209200 | Evals 872122 | RangeLoss 1.7132257223129272 | ActionLoss 0.008338244631886482 | TotalLoss 1.721195936203003
Iters 209400 | Evals 872963 | RangeLoss 1.7132303714752197 | ActionLoss 0.008332077413797379 | TotalLoss 1.7211936712265015
Iters 209600 | Evals 873794 | RangeLoss 1.7132225036621094 | ActionLoss 0.00832587480545044 | TotalLoss 1.7211799621582031
Iters 209800 | Evals 874640 | RangeLoss 1.7132374048233032 | ActionLoss 0.008319355547428131 | TotalLoss 1.721187710762024
Iters 210000 | Evals 875482 | RangeLoss 1.7132383584976196 | ActionLoss 0.008314789272844791 | TotalLoss 1.7211841344833374
Iters 210200 | Evals 876324 | RangeLoss 1.7132115364074707 | ActionLoss 0.008308624848723412 | TotalLoss 1.7211517095565796
Iters 210400 | Evals 877137 | RangeLoss 1.7132089138031006 | ActionLoss 0.008302259258925915 | TotalLoss 1.7211427688598633
Iters 210600 | Evals 877975 | RangeLoss 1.713222622871399 | ActionLoss 0.008296659216284752 | TotalLoss 1.7211503982543945
Iters 210800 | Evals 878842 | RangeLoss 1.71323823928833 | ActionLoss 0.008290484547615051 | TotalLoss 1.7211593389511108
Iters 211000 | Evals 879645 | RangeLoss 1.7132402658462524 | ActionLoss 0.008284593001008034 | TotalLoss 1.7211552858352661
Iters 211200 | Evals 880451 | RangeLoss 1.7132562398910522 | ActionLoss 0.00828016921877861 | TotalLoss 1.721166729927063
Iters 211400 | Evals 881296 | RangeLoss 1.713255524635315 | ActionLoss 0.008273942396044731 | TotalLoss 1.7211599349975586
Iters 211600 | Evals 882142 | RangeLoss 1.713258981704712 | ActionLoss 0.008267560973763466 | TotalLoss 1.721158504486084
Iters 211800 | Evals 882986 | RangeLoss 1.7132498025894165 | ActionLoss 0.008261731825768948 | TotalLoss 1.7211438417434692
Iters 212000 | Evals 883824 | RangeLoss 1.7132594585418701 | ActionLoss 0.008256515488028526 | TotalLoss 1.7211474180221558
Iters 212200 | Evals 884635 | RangeLoss 1.7132471799850464 | ActionLoss 0.008250873535871506 | TotalLoss 1.7211283445358276
Iters 212400 | Evals 885471 | RangeLoss 1.713269829750061 | ActionLoss 0.008245298638939857 | TotalLoss 1.7211443185806274
Iters 212600 | Evals 886309 | RangeLoss 1.7132747173309326 | ActionLoss 0.008238992653787136 | TotalLoss 1.7211421728134155
Iters 212800 | Evals 887139 | RangeLoss 1.7132725715637207 | ActionLoss 0.008232509717345238 | TotalLoss 1.721134901046753
Iters 213000 | Evals 888003 | RangeLoss 1.7132867574691772 | ActionLoss 0.008226469159126282 | TotalLoss 1.7211440801620483
Iters 213200 | Evals 888854 | RangeLoss 1.7132902145385742 | ActionLoss 0.008220590651035309 | TotalLoss 1.7211412191390991
Iters 213400 | Evals 889678 | RangeLoss 1.7132872343063354 | ActionLoss 0.00821450911462307 | TotalLoss 1.7211315631866455
Iters 213600 | Evals 890502 | RangeLoss 1.7132954597473145 | ActionLoss 0.008208619430661201 | TotalLoss 1.7211332321166992
Iters 213800 | Evals 891314 | RangeLoss 1.7132891416549683 | ActionLoss 0.008202881552278996 | TotalLoss 1.7211229801177979
Iters 214000 | Evals 892144 | RangeLoss 1.7132850885391235 | ActionLoss 0.008196679875254631 | TotalLoss 1.7211127281188965
Iters 214200 | Evals 892993 | RangeLoss 1.713295817375183 | ActionLoss 0.008191716857254505 | TotalLoss 1.721117377281189
Iters 214400 | Evals 893813 | RangeLoss 1.7133108377456665 | ActionLoss 0.008186091668903828 | TotalLoss 1.7211267948150635
Iters 214600 | Evals 894648 | RangeLoss 1.713313341140747 | ActionLoss 0.00818029697984457 | TotalLoss 1.7211228609085083
Iters 214800 | Evals 895472 | RangeLoss 1.7133095264434814 | ActionLoss 0.00817475188523531 | TotalLoss 1.7211133241653442
Iters 215000 | Evals 896302 | RangeLoss 1.713310718536377 | ActionLoss 0.008168725296854973 | TotalLoss 1.7211077213287354
Iters 215200 | Evals 897154 | RangeLoss 1.7133026123046875 | ActionLoss 0.008163342252373695 | TotalLoss 1.7210938930511475
Iters 215400 | Evals 897998 | RangeLoss 1.7133078575134277 | ActionLoss 0.008157935924828053 | TotalLoss 1.7210930585861206
Iters 215600 | Evals 898823 | RangeLoss 1.7133195400238037 | ActionLoss 0.008153372444212437 | TotalLoss 1.7211002111434937
Iters 215800 | Evals 899674 | RangeLoss 1.7133029699325562 | ActionLoss 0.0081477090716362 | TotalLoss 1.7210774421691895
Iters 216000 | Evals 900509 | RangeLoss 1.7132980823516846 | ActionLoss 0.008142334409058094 | TotalLoss 1.7210663557052612
Iters 216200 | Evals 901335 | RangeLoss 1.7133102416992188 | ActionLoss 0.00813668966293335 | TotalLoss 1.7210723161697388
Iters 216400 | Evals 902167 | RangeLoss 1.7133187055587769 | ActionLoss 0.00813115295022726 | TotalLoss 1.721075177192688
Iters 216600 | Evals 903002 | RangeLoss 1.7133238315582275 | ActionLoss 0.008125466294586658 | TotalLoss 1.7210739850997925
Iters 216800 | Evals 903875 | RangeLoss 1.7133396863937378 | ActionLoss 0.008119174279272556 | TotalLoss 1.7210837602615356
Iters 217000 | Evals 904687 | RangeLoss 1.71335768699646 | ActionLoss 0.008115248754620552 | TotalLoss 1.7210986614227295
Iters 217200 | Evals 905547 | RangeLoss 1.713365077972412 | ActionLoss 0.008110057562589645 | TotalLoss 1.7211008071899414
Iters 217400 | Evals 906396 | RangeLoss 1.7133643627166748 | ActionLoss 0.008103503845632076 | TotalLoss 1.721093773841858
Iters 217600 | Evals 907232 | RangeLoss 1.7133722305297852 | ActionLoss 0.008097603917121887 | TotalLoss 1.721095323562622
Iters 217800 | Evals 908061 | RangeLoss 1.7133756875991821 | ActionLoss 0.00809219665825367 | TotalLoss 1.7210935354232788
Iters 218000 | Evals 908883 | RangeLoss 1.7133899927139282 | ActionLoss 0.008086362853646278 | TotalLoss 1.7211016416549683
Iters 218200 | Evals 909720 | RangeLoss 1.7133876085281372 | ActionLoss 0.008080258034169674 | TotalLoss 1.721093773841858
Iters 218400 | Evals 910548 | RangeLoss 1.7133773565292358 | ActionLoss 0.008074378594756126 | TotalLoss 1.7210772037506104
Iters 218600 | Evals 911388 | RangeLoss 1.7133899927139282 | ActionLoss 0.008068716153502464 | TotalLoss 1.7210843563079834
Iters 218800 | Evals 912233 | RangeLoss 1.713387131690979 | ActionLoss 0.008063272573053837 | TotalLoss 1.7210755348205566
Iters 219000 | Evals 913064 | RangeLoss 1.7133934497833252 | ActionLoss 0.008057276718318462 | TotalLoss 1.7210757732391357
Iters 219200 | Evals 913929 | RangeLoss 1.7133963108062744 | ActionLoss 0.008051636628806591 | TotalLoss 1.7210743427276611
Iters 219400 | Evals 914760 | RangeLoss 1.7134041786193848 | ActionLoss 0.00804543774574995 | TotalLoss 1.7210760116577148
Iters 219600 | Evals 915598 | RangeLoss 1.7134156227111816 | ActionLoss 0.008039705455303192 | TotalLoss 1.721081018447876
Iters 219800 | Evals 916450 | RangeLoss 1.7133997678756714 | ActionLoss 0.008033664897084236 | TotalLoss 1.7210607528686523
Iters 220000 | Evals 917291 | RangeLoss 1.7133991718292236 | ActionLoss 0.00802767463028431 | TotalLoss 1.721055507659912
Iters 220200 | Evals 918121 | RangeLoss 1.713407039642334 | ActionLoss 0.008022032678127289 | TotalLoss 1.7210578918457031
Iters 220400 | Evals 918940 | RangeLoss 1.7133982181549072 | ActionLoss 0.008016863837838173 | TotalLoss 1.7210438251495361
Iters 220600 | Evals 919753 | RangeLoss 1.7134032249450684 | ActionLoss 0.00801084190607071 | TotalLoss 1.7210427522659302
Iters 220800 | Evals 920572 | RangeLoss 1.713403582572937 | ActionLoss 0.008005205541849136 | TotalLoss 1.7210372686386108
Iters 221000 | Evals 921415 | RangeLoss 1.7134027481079102 | ActionLoss 0.00799979455769062 | TotalLoss 1.7210323810577393
Iters 221200 | Evals 922262 | RangeLoss 1.7134084701538086 | ActionLoss 0.007994106039404869 | TotalLoss 1.7210330963134766
Iters 221400 | Evals 923100 | RangeLoss 1.7134010791778564 | ActionLoss 0.007988745346665382 | TotalLoss 1.7210197448730469
Iters 221600 | Evals 923934 | RangeLoss 1.71339750289917 | ActionLoss 0.00798415020108223 | TotalLoss 1.7210110425949097
Iters 221800 | Evals 924771 | RangeLoss 1.713386058807373 | ActionLoss 0.007978531531989574 | TotalLoss 1.720995306968689
Iters 222000 | Evals 925591 | RangeLoss 1.7133861780166626 | ActionLoss 0.007973335683345795 | TotalLoss 1.7209903001785278
Iters 222200 | Evals 926450 | RangeLoss 1.7133853435516357 | ActionLoss 0.0079689035192132 | TotalLoss 1.7209848165512085
Iters 222400 | Evals 927302 | RangeLoss 1.7133960723876953 | ActionLoss 0.007963842712342739 | TotalLoss 1.7209892272949219
Iters 222600 | Evals 928136 | RangeLoss 1.7134082317352295 | ActionLoss 0.007958884350955486 | TotalLoss 1.7209981679916382
Iters 222800 | Evals 928955 | RangeLoss 1.713412880897522 | ActionLoss 0.007953724823892117 | TotalLoss 1.7209972143173218
Iters 223000 | Evals 929812 | RangeLoss 1.7134056091308594 | ActionLoss 0.007948054000735283 | TotalLoss 1.7209868431091309
Iters 223200 | Evals 930655 | RangeLoss 1.7134028673171997 | ActionLoss 0.007942861877381802 | TotalLoss 1.7209807634353638
Iters 223400 | Evals 931476 | RangeLoss 1.7134065628051758 | ActionLoss 0.007937626913189888 | TotalLoss 1.7209789752960205
Iters 223600 | Evals 932285 | RangeLoss 1.713412880897522 | ActionLoss 0.007932470180094242 | TotalLoss 1.7209818363189697
Iters 223800 | Evals 933110 | RangeLoss 1.7134186029434204 | ActionLoss 0.007927515543997288 | TotalLoss 1.7209820747375488
Iters 224000 | Evals 933954 | RangeLoss 1.7134251594543457 | ActionLoss 0.007922024466097355 | TotalLoss 1.7209826707839966
Iters 224200 | Evals 934783 | RangeLoss 1.713423252105713 | ActionLoss 0.007916816510260105 | TotalLoss 1.720976710319519
Iters 224400 | Evals 935600 | RangeLoss 1.7134236097335815 | ActionLoss 0.007911194115877151 | TotalLoss 1.7209707498550415
Iters 224600 | Evals 936399 | RangeLoss 1.7134215831756592 | ActionLoss 0.007905528880655766 | TotalLoss 1.7209631204605103
Iters 224800 | Evals 937236 | RangeLoss 1.7134162187576294 | ActionLoss 0.007899903692305088 | TotalLoss 1.7209515571594238
Iters 225000 | Evals 938090 | RangeLoss 1.7134127616882324 | ActionLoss 0.007894612848758698 | TotalLoss 1.7209439277648926
Iters 225200 | Evals 938931 | RangeLoss 1.7134156227111816 | ActionLoss 0.007889039814472198 | TotalLoss 1.7209434509277344
Iters 225400 | Evals 939787 | RangeLoss 1.7134116888046265 | ActionLoss 0.007883208803832531 | TotalLoss 1.7209330797195435
Iters 225600 | Evals 940625 | RangeLoss 1.7134337425231934 | ActionLoss 0.007877622731029987 | TotalLoss 1.720948576927185
Iters 225800 | Evals 941460 | RangeLoss 1.7134246826171875 | ActionLoss 0.007872138172388077 | TotalLoss 1.720934271812439
Iters 226000 | Evals 942271 | RangeLoss 1.7134310007095337 | ActionLoss 0.00786659773439169 | TotalLoss 1.7209362983703613
Iters 226200 | Evals 943096 | RangeLoss 1.7134318351745605 | ActionLoss 0.007861454039812088 | TotalLoss 1.7209317684173584
Iters 226400 | Evals 943960 | RangeLoss 1.7134455442428589 | ActionLoss 0.00785562302917242 | TotalLoss 1.7209393978118896
Iters 226600 | Evals 944797 | RangeLoss 1.7134729623794556 | ActionLoss 0.00784964021295309 | TotalLoss 1.720960259437561
Iters 226800 | Evals 945629 | RangeLoss 1.7134774923324585 | ActionLoss 0.007844404317438602 | TotalLoss 1.7209587097167969
Iters 227000 | Evals 946416 | RangeLoss 1.7134779691696167 | ActionLoss 0.007838987745344639 | TotalLoss 1.7209534645080566
Iters 227200 | Evals 947265 | RangeLoss 1.7134623527526855 | ActionLoss 0.007833348587155342 | TotalLoss 1.720933198928833
Iters 227400 | Evals 948104 | RangeLoss 1.7134711742401123 | ActionLoss 0.007827476598322392 | TotalLoss 1.7209359407424927
Iters 227600 | Evals 948901 | RangeLoss 1.7134690284729004 | ActionLoss 0.00782169308513403 | TotalLoss 1.7209279537200928
Iters 227800 | Evals 949739 | RangeLoss 1.713473916053772 | ActionLoss 0.007816326804459095 | TotalLoss 1.7209266424179077
Iters 228000 | Evals 950574 | RangeLoss 1.7134926319122314 | ActionLoss 0.0078109740279614925 | TotalLoss 1.7209391593933105
Iters 228200 | Evals 951415 | RangeLoss 1.7135034799575806 | ActionLoss 0.007805892266333103 | TotalLoss 1.7209444046020508
Iters 228400 | Evals 952245 | RangeLoss 1.7135051488876343 | ActionLoss 0.0078015378676354885 | TotalLoss 1.720941185951233
Iters 228600 | Evals 953063 | RangeLoss 1.7135143280029297 | ActionLoss 0.007797551807016134 | TotalLoss 1.7209473848342896
Iters 228800 | Evals 953891 | RangeLoss 1.7135114669799805 | ActionLoss 0.007792446296662092 | TotalLoss 1.7209389209747314
Iters 229000 | Evals 954728 | RangeLoss 1.713510274887085 | ActionLoss 0.007787978742271662 | TotalLoss 1.7209316492080688
Iters 229200 | Evals 955550 | RangeLoss 1.7135130167007446 | ActionLoss 0.007783601526170969 | TotalLoss 1.7209296226501465
Iters 229400 | Evals 956398 | RangeLoss 1.7135109901428223 | ActionLoss 0.007779078558087349 | TotalLoss 1.7209219932556152
Iters 229600 | Evals 957258 | RangeLoss 1.7135156393051147 | ActionLoss 0.007774639409035444 | TotalLoss 1.7209213972091675
Iters 229800 | Evals 958098 | RangeLoss 1.7135045528411865 | ActionLoss 0.007770154159516096 | TotalLoss 1.7209073305130005
Iters 230000 | Evals 958912 | RangeLoss 1.7134926319122314 | ActionLoss 0.007765279617160559 | TotalLoss 1.720889925956726
Iters 230200 | Evals 959759 | RangeLoss 1.713492512702942 | ActionLoss 0.007760344073176384 | TotalLoss 1.7208844423294067
Iters 230400 | Evals 960580 | RangeLoss 1.7135064601898193 | ActionLoss 0.007755352649837732 | TotalLoss 1.7208927869796753
Iters 230600 | Evals 961414 | RangeLoss 1.7135047912597656 | ActionLoss 0.007750954013317823 | TotalLoss 1.72088623046875
Iters 230800 | Evals 962252 | RangeLoss 1.7135075330734253 | ActionLoss 0.007745889015495777 | TotalLoss 1.7208844423294067
Iters 231000 | Evals 963064 | RangeLoss 1.7135177850723267 | ActionLoss 0.007741413079202175 | TotalLoss 1.7208901643753052
Iters 231200 | Evals 963922 | RangeLoss 1.7135192155838013 | ActionLoss 0.007737625855952501 | TotalLoss 1.7208882570266724
Iters 231400 | Evals 964749 | RangeLoss 1.7135261297225952 | ActionLoss 0.007732166908681393 | TotalLoss 1.7208904027938843
Iters 231600 | Evals 965584 | RangeLoss 1.7135320901870728 | ActionLoss 0.0077279601246118546 | TotalLoss 1.7208914756774902
Iters 231800 | Evals 966391 | RangeLoss 1.713539958000183 | ActionLoss 0.00772419897839427 | TotalLoss 1.7208945751190186
Iters 232000 | Evals 967227 | RangeLoss 1.713548183441162 | ActionLoss 0.007719893008470535 | TotalLoss 1.720898151397705
Iters 232200 | Evals 968041 | RangeLoss 1.713545560836792 | ActionLoss 0.007714611478149891 | TotalLoss 1.7208900451660156
Iters 232400 | Evals 968877 | RangeLoss 1.713559865951538 | ActionLoss 0.007710000034421682 | TotalLoss 1.7209007740020752
Iters 232600 | Evals 969709 | RangeLoss 1.7135603427886963 | ActionLoss 0.00770524749532342 | TotalLoss 1.7208969593048096
Iters 232800 | Evals 970562 | RangeLoss 1.71356201171875 | ActionLoss 0.007700167130678892 | TotalLoss 1.7208949327468872
Iters 233000 | Evals 971383 | RangeLoss 1.7135543823242188 | ActionLoss 0.007695251144468784 | TotalLoss 1.7208815813064575
